product,timestamp,bid_prices,bid_volumes,ask_prices,ask_volumes,best_bid,best_bid_volume,best_ask,best_ask_volume,total_ask_volume,total_bid_volume,total_volume,mid_price,weighted_mid_price,max_sell_position,max_buy_position,current_position,observation_plain_value,observation_bidPrice,observation_askPrice,observation_transportFees,observation_exportTariff,observation_importTariff,observation_sugarPrice,observation_sunlightIndex,fair_price,mid_price_sma_5,mid_price_sma_10,mid_price_sma_20,mid_price_sma_40,sma5x20_signal,sma10x40_signal
RAINFOREST_RESIN,2600.0,"[10002.0, 9996.0, 9995.0, nan]","[1.0, 1.0, 29.0, nan]","[10004.0, 10005.0, nan, nan]","[-1.0, -29.0, nan, nan]",10002.0,1.0,10004.0,-1.0,-30.0,31.0,61.0,10003.0,10000.032786885246,-50.0,50.0,23.0,,,,,,,,,9999.7,10000.2,10000.2,9999.7,,1,0
SQUID_INK,2600.0,"[1849.0, nan, nan, nan]","[30.0, nan, nan, nan]","[1852.0, nan, nan, nan]","[-30.0, nan, nan, nan]",1849.0,30.0,1852.0,-30.0,-30.0,30.0,60.0,1850.5,1850.5,-50.0,50.0,-50.0,,,,,,,,,1843.925,1848.7,1846.75,1843.925,,1,0
KELP,2700.0,"[2032.0, 2031.0, nan, nan]","[9.0, 21.0, nan, nan]","[2035.0, nan, nan, nan]","[-23.0, nan, nan, nan]",2032.0,9.0,2035.0,-23.0,-23.0,30.0,53.0,2033.5,2032.9056603773583,-50.0,50.0,9.0,,,,,,,,,2033.225,2033.4,2033.45,2033.225,,1,0
RAINFOREST_RESIN,2700.0,"[9998.0, 9996.0, 9995.0, nan]","[7.0, 2.0, 21.0, nan]","[10004.0, 10005.0, nan, nan]","[-2.0, -21.0, nan, nan]",9998.0,7.0,10004.0,-2.0,-23.0,30.0,53.0,10001.0,9999.735849056604,-50.0,50.0,22.0,,,,,,,,,9999.75,10001.0,10000.3,9999.75,,1,0
SQUID_INK,2700.0,"[1848.0, nan, nan, nan]","[30.0, nan, nan, nan]","[1851.0, nan, nan, nan]","[-23.0, nan, nan, nan]",1848.0,30.0,1851.0,-23.0,-23.0,30.0,53.0,1849.5,1849.301886792453,-50.0,50.0,-50.0,,,,,,,,,1844.625,1849.1,1847.5,1844.625,,1,0
KELP,2800.0,"[2031.0, nan, nan, nan]","[27.0, nan, nan, nan]","[2035.0, nan, nan, nan]","[-27.0, nan, nan, nan]",2031.0,27.0,2035.0,-27.0,-27.0,27.0,54.0,2033.0,2033.0,-50.0,50.0,9.0,,,,,,,,,2033.25,2033.3,2033.35,2033.25,,1,0
RAINFOREST_RESIN,2800.0,"[9995.0, nan, nan, nan]","[27.0, nan, nan, nan]","[10005.0, nan, nan, nan]","[-27.0, nan, nan, nan]",9995.0,27.0,10005.0,-27.0,-27.0,27.0,54.0,10000.0,10000.0,-50.0,50.0,22.0,,,,,,,,,9999.85,10001.0,10000.2,9999.85,,1,0
SQUID_INK,2800.0,"[1849.0, nan, nan, nan]","[27.0, nan, nan, nan]","[1852.0, nan, nan, nan]","[-27.0, nan, nan, nan]",1849.0,27.0,1852.0,-27.0,-27.0,27.0,54.0,1850.5,1850.5,-50.0,50.0,-50.0,,,,,,,,,1845.325,1849.3,1848.15,1845.325,,1,0
KELP,2900.0,"[2031.0, nan, nan, nan]","[22.0, nan, nan, nan]","[2035.0, nan, nan, nan]","[-22.0, nan, nan, nan]",2031.0,22.0,2035.0,-22.0,-22.0,22.0,44.0,2033.0,2033.0,-50.0,50.0,9.0,,,,,,,,,2033.25,2033.3,2033.3,2033.25,,1,0
RAINFOREST_RESIN,2900.0,"[9996.0, 9995.0, nan, nan]","[2.0, 20.0, nan, nan]","[10004.0, 10005.0, nan, nan]","[-2.0, -20.0, nan, nan]",9996.0,2.0,10004.0,-2.0,-22.0,22.0,44.0,10000.0,10000.0,-50.0,50.0,22.0,,,,,,,,,10000.0,10001.0,10000.2,10000.0,,1,0
SQUID_INK,2900.0,"[1848.0, nan, nan, nan]","[22.0, nan, nan, nan]","[1851.0, nan, nan, nan]","[-22.0, nan, nan, nan]",1848.0,22.0,1851.0,-22.0,-22.0,22.0,44.0,1849.5,1849.5,-50.0,50.0,-50.0,,,,,,,,,1845.725,1849.7,1848.65,1845.725,,1,0
KELP,3000.0,"[2034.0, 2032.0, 2031.0, nan]","[1.0, 6.0, 29.0, nan]","[2035.0, nan, nan, nan]","[-30.0, nan, nan, nan]",2034.0,1.0,2035.0,-30.0,-30.0,36.0,66.0,2034.5,2032.9545454545453,-50.0,50.0,9.0,,,,,,,,,2033.3,2033.5,2033.4,2033.3,,1,0
RAINFOREST_RESIN,3000.0,"[9996.0, 9995.0, nan, nan]","[1.0, 29.0, nan, nan]","[10004.0, 10005.0, nan, nan]","[-1.0, -29.0, nan, nan]",9996.0,1.0,10004.0,-1.0,-30.0,30.0,60.0,10000.0,10000.0,-50.0,50.0,22.0,,,,,,,,,10000.0,10000.8,10000.2,10000.0,,1,0
SQUID_INK,3000.0,"[1850.0, 1848.0, nan, nan]","[1.0, 35.0, nan, nan]","[1851.0, nan, nan, nan]","[-30.0, nan, nan, nan]",1850.0,1.0,1851.0,-30.0,-30.0,36.0,66.0,1850.5,1849.3939393939395,-50.0,50.0,-50.0,,,,,,,,,1846.125,1850.1,1848.95,1846.125,,1,0
KELP,3100.0,"[2032.0, nan, nan, nan]","[28.0, nan, nan, nan]","[2035.0, nan, nan, nan]","[-28.0, nan, nan, nan]",2032.0,28.0,2035.0,-28.0,-28.0,28.0,56.0,2033.5,2033.5,-50.0,50.0,8.0,,,,,,,,,2033.3,2033.5,2033.45,2033.3,,1,0
RAINFOREST_RESIN,3100.0,"[9998.0, 9996.0, 9995.0, nan]","[5.0, 1.0, 27.0, nan]","[10004.0, 10005.0, nan, nan]","[-1.0, -27.0, nan, nan]",9998.0,5.0,10004.0,-1.0,-28.0,33.0,61.0,10001.0,9999.83606557377,-50.0,50.0,22.0,,,,,,,,,10000.1,10000.4,10000.3,10000.1,,1,0
SQUID_INK,3100.0,"[1848.0, nan, nan, nan]","[28.0, nan, nan, nan]","[1851.0, nan, nan, nan]","[-28.0, nan, nan, nan]",1848.0,28.0,1851.0,-28.0,-28.0,28.0,56.0,1849.5,1849.5,-50.0,50.0,-50.0,,,,,,,,,1846.525,1849.9,1849.3,1846.525,,1,0
KELP,3200.0,"[2032.0, nan, nan, nan]","[24.0, nan, nan, nan]","[2033.0, 2035.0, nan, nan]","[-5.0, -24.0, nan, nan]",2032.0,24.0,2033.0,-5.0,-29.0,24.0,53.0,2032.5,2033.4528301886792,-50.0,50.0,8.0,,,,,,,,,2033.35,2033.3,2033.35,2033.35,,-1,0
RAINFOREST_RESIN,3200.0,"[10002.0, 9995.0, nan, nan]","[2.0, 24.0, nan, nan]","[10005.0, nan, nan, nan]","[-24.0, nan, nan, nan]",10002.0,2.0,10005.0,-24.0,-24.0,26.0,50.0,10003.5,10000.08,-50.0,50.0,22.0,,,,,,,,,10000.275,10000.9,10000.95,10000.275,,1,0
SQUID_INK,3200.0,"[1848.0, nan, nan, nan]","[24.0, nan, nan, nan]","[1849.0, 1851.0, nan, nan]","[-5.0, -24.0, nan, nan]",1848.0,24.0,1849.0,-5.0,-29.0,24.0,53.0,1848.5,1849.4528301886792,-50.0,50.0,-50.0,,,,,,,,,1846.925,1849.7,1849.4,1846.925,,1,0
KELP,3300.0,"[2032.0, nan, nan, nan]","[25.0, nan, nan, nan]","[2035.0, nan, nan, nan]","[-25.0, nan, nan, nan]",2032.0,25.0,2035.0,-25.0,-25.0,25.0,50.0,2033.5,2033.5,-50.0,50.0,13.0,,,,,,,,,2033.375,2033.4,2033.35,2033.375,,1,0
RAINFOREST_RESIN,3300.0,"[10002.0, 9996.0, 9995.0, nan]","[1.0, 1.0, 24.0, nan]","[10004.0, 10005.0, nan, nan]","[-1.0, -24.0, nan, nan]",10002.0,1.0,10004.0,-1.0,-25.0,26.0,51.0,10003.0,10000.039215686274,-50.0,50.0,20.0,,,,,,,,,10000.25,10001.5,10001.25,10000.25,,1,0
SQUID_INK,3300.0,"[1849.0, nan, nan, nan]","[25.0, nan, nan, nan]","[1852.0, nan, nan, nan]","[-25.0, nan, nan, nan]",1849.0,25.0,1852.0,-25.0,-25.0,25.0,50.0,1850.5,1850.5,-50.0,50.0,-50.0,,,,,,,,,1847.375,1849.7,1849.5,1847.375,,1,0
KELP,3400.0,"[2032.0, nan, nan, nan]","[29.0, nan, nan, nan]","[2035.0, nan, nan, nan]","[-29.0, nan, nan, nan]",2032.0,29.0,2035.0,-29.0,-29.0,29.0,58.0,2033.5,2033.5,-50.0,50.0,13.0,,,,,,,,,2033.45,2033.5,2033.4,2033.45,,1,0
RAINFOREST_RESIN,3400.0,"[9998.0, 9996.0, 9995.0, nan]","[10.0, 2.0, 27.0, nan]","[10004.0, 10005.0, nan, nan]","[-2.0, -27.0, nan, nan]",9998.0,10.0,10004.0,-2.0,-29.0,39.0,68.0,10001.0,9999.70588235294,-50.0,50.0,19.0,,,,,,,,,10000.425,10001.7,10001.35,10000.425,,1,0
SQUID_INK,3400.0,"[1849.0, 1848.0, nan, nan]","[2.0, 27.0, nan, nan]","[1852.0, nan, nan, nan]","[-29.0, nan, nan, nan]",1849.0,2.0,1852.0,-29.0,-29.0,29.0,58.0,1850.5,1850.0344827586207,-50.0,50.0,-50.0,,,,,,,,,1847.825,1849.9,1849.8,1847.825,,1,0
KELP,3500.0,"[2032.0, nan, nan, nan]","[26.0, nan, nan, nan]","[2035.0, nan, nan, nan]","[-26.0, nan, nan, nan]",2032.0,26.0,2035.0,-26.0,-26.0,26.0,52.0,2033.5,2033.5,-50.0,50.0,13.0,,,,,,,,,2033.4,2033.3,2033.4,2033.4,,-1,0
RAINFOREST_RESIN,3500.0,"[9995.0, nan, nan, nan]","[26.0, nan, nan, nan]","[10002.0, 10005.0, nan, nan]","[-10.0, -26.0, nan, nan]",9995.0,26.0,10002.0,-10.0,-36.0,26.0,62.0,9998.5,10000.32258064516,-50.0,50.0,19.0,,,,,,,,,10000.5,10001.4,10001.1,10000.5,,1,0
SQUID_INK,3500.0,"[1850.0, nan, nan, nan]","[26.0, nan, nan, nan]","[1853.0, nan, nan, nan]","[-26.0, nan, nan, nan]",1850.0,26.0,1853.0,-26.0,-26.0,26.0,52.0,1851.5,1851.5,-50.0,50.0,-50.0,,,,,,,,,1848.175,1850.1,1850.1,1848.175,,1,0
KELP,3600.0,"[2032.0, nan, nan, nan]","[27.0, nan, nan, nan]","[2035.0, nan, nan, nan]","[-27.0, nan, nan, nan]",2032.0,27.0,2035.0,-27.0,-27.0,27.0,54.0,2033.5,2033.5,-50.0,50.0,13.0,,,,,,,,,2033.4,2033.3,2033.4,2033.4,,-1,0
RAINFOREST_RESIN,3600.0,"[9995.0, nan, nan, nan]","[27.0, nan, nan, nan]","[10002.0, 10005.0, nan, nan]","[-8.0, -27.0, nan, nan]",9995.0,27.0,10002.0,-8.0,-35.0,27.0,62.0,9998.5,10000.258064516129,-50.0,50.0,19.0,,,,,,,,,10000.425,10000.9,10000.65,10000.425,,1,0
SQUID_INK,3600.0,"[1850.0, nan, nan, nan]","[27.0, nan, nan, nan]","[1853.0, nan, nan, nan]","[-27.0, nan, nan, nan]",1850.0,27.0,1853.0,-27.0,-27.0,27.0,54.0,1851.5,1851.5,-50.0,50.0,-50.0,,,,,,,,,1848.475,1850.5,1850.2,1848.475,,1,0
KELP,3700.0,"[2032.0, nan, nan, nan]","[25.0, nan, nan, nan]","[2035.0, nan, nan, nan]","[-25.0, nan, nan, nan]",2032.0,25.0,2035.0,-25.0,-25.0,25.0,50.0,2033.5,2033.5,-50.0,50.0,13.0,,,,,,,,,2033.425,2033.5,2033.4,2033.425,,1,0
RAINFOREST_RESIN,3700.0,"[9998.0, 9995.0, nan, nan]","[3.0, 25.0, nan, nan]","[10005.0, nan, nan, nan]","[-25.0, nan, nan, nan]",9998.0,3.0,10005.0,-25.0,-25.0,28.0,53.0,10001.5,9999.88679245283,-50.0,50.0,19.0,,,,,,,,,10000.5,10000.5,10000.7,10000.5,,0,0
SQUID_INK,3700.0,"[1851.0, nan, nan, nan]","[25.0, nan, nan, nan]","[1854.0, nan, nan, nan]","[-25.0, nan, nan, nan]",1851.0,25.0,1854.0,-25.0,-25.0,25.0,50.0,1852.5,1852.5,-50.0,50.0,-50.0,,,,,,,,,1849.0,1851.3,1850.5,1849.0,,1,0
KELP,3800.0,"[2032.0, nan, nan, nan]","[24.0, nan, nan, nan]","[2034.0, 2035.0, nan, nan]","[-7.0, -24.0, nan, nan]",2032.0,24.0,2034.0,-7.0,-31.0,24.0,55.0,2033.0,2033.5636363636363,-50.0,50.0,13.0,,,,,,,,,2033.375,2033.4,2033.4,2033.375,,1,0
RAINFOREST_RESIN,3800.0,"[9995.0, nan, nan, nan]","[24.0, nan, nan, nan]","[10005.0, nan, nan, nan]","[-24.0, nan, nan, nan]",9995.0,24.0,10005.0,-24.0,-24.0,24.0,48.0,10000.0,10000.0,-50.0,50.0,19.0,,,,,,,,,10000.45,9999.9,10000.7,10000.45,,-1,0
SQUID_INK,3800.0,"[1853.0, nan, nan, nan]","[24.0, nan, nan, nan]","[1854.0, 1856.0, nan, nan]","[-7.0, -24.0, nan, nan]",1853.0,24.0,1854.0,-7.0,-31.0,24.0,55.0,1853.5,1854.436363636364,-50.0,50.0,-50.0,,,,,,,,,1849.475,1851.9,1850.8,1849.475,,1,0
KELP,3900.0,"[2032.0, nan, nan, nan]","[27.0, nan, nan, nan]","[2035.0, nan, nan, nan]","[-26.0, nan, nan, nan]",2032.0,27.0,2035.0,-26.0,-26.0,27.0,53.0,2033.5,2033.471698113208,-50.0,50.0,13.0,,,,,,,,,2033.375,2033.4,2033.45,2033.375,2033.375,1,1
RAINFOREST_RESIN,3900.0,"[9996.0, 9995.0, nan, nan]","[2.0, 24.0, nan, nan]","[10004.0, 10005.0, nan, nan]","[-2.0, -24.0, nan, nan]",9996.0,2.0,10004.0,-2.0,-26.0,26.0,52.0,10000.0,10000.0,-50.0,50.0,19.0,,,,,,,,,10000.45,9999.7,10000.7,10000.45,10000.2125,-1,1
SQUID_INK,3900.0,"[1852.0, nan, nan, nan]","[27.0, nan, nan, nan]","[1855.0, nan, nan, nan]","[-26.0, nan, nan, nan]",1852.0,27.0,1855.0,-26.0,-26.0,27.0,53.0,1853.5,1853.471698113208,-50.0,50.0,-50.0,,,,,,,,,1849.925,1852.5,1851.2,1849.925,1844.7,1,1
KELP,4000.0,"[2032.0, nan, nan, nan]","[30.0, nan, nan, nan]","[2035.0, nan, nan, nan]","[-31.0, nan, nan, nan]",2032.0,30.0,2035.0,-31.0,-31.0,30.0,61.0,2033.5,2033.5245901639344,-50.0,50.0,13.0,,,,,,,,,2033.375,2033.4,2033.35,2033.375,2033.375,1,-1
RAINFOREST_RESIN,4000.0,"[10002.0, 9996.0, 9995.0, nan]","[1.0, 1.0, 30.0, nan]","[10004.0, 10005.0, nan, nan]","[-1.0, -30.0, nan, nan]",10002.0,1.0,10004.0,-1.0,-31.0,32.0,63.0,10003.0,10000.031746031746,-50.0,50.0,19.0,,,,,,,,,10000.6,10000.6,10001.0,10000.6,10000.25,0,1
SQUID_INK,4000.0,"[1854.0, nan, nan, nan]","[30.0, nan, nan, nan]","[1857.0, nan, nan, nan]","[-31.0, nan, nan, nan]",1854.0,30.0,1857.0,-31.0,-31.0,30.0,61.0,1855.5,1855.5245901639344,-50.0,50.0,-50.0,,,,,,,,,1850.325,1853.3,1851.7,1850.325,1845.1875,1,1
KELP,4100.0,"[2033.0, 2032.0, nan, nan]","[5.0, 24.0, nan, nan]","[2035.0, nan, nan, nan]","[-24.0, nan, nan, nan]",2033.0,5.0,2035.0,-24.0,-24.0,29.0,53.0,2034.0,2033.4528301886792,-50.0,50.0,13.0,,,,,,,,,2033.425,2033.5,2033.4,2033.425,2033.3625,1,1
RAINFOREST_RESIN,4100.0,"[10000.0, 9996.0, 9995.0, nan]","[5.0, 2.0, 22.0, nan]","[10002.0, 10004.0, 10005.0, nan]","[-4.0, -2.0, -22.0, nan]",10000.0,5.0,10002.0,-4.0,-28.0,29.0,57.0,10001.0,10000.140350877193,-50.0,50.0,18.0,,,,,,,,,10000.65,10001.1,10001.0,10000.65,10000.2,1,1
SQUID_INK,4100.0,"[1855.0, 1854.0, 1853.0, nan]","[5.0, 2.0, 22.0, nan]","[1857.0, nan, nan, nan]","[-24.0, nan, nan, nan]",1855.0,5.0,1857.0,-24.0,-24.0,29.0,53.0,1856.0,1855.0377358490568,-50.0,50.0,-50.0,,,,,,,,,1850.825,1854.2,1852.35,1850.825,1845.6375,1,1
KELP,4200.0,"[2032.0, nan, nan, nan]","[29.0, nan, nan, nan]","[2034.0, 2035.0, nan, nan]","[-7.0, -29.0, nan, nan]",2032.0,29.0,2034.0,-7.0,-36.0,29.0,65.0,2033.0,2033.553846153846,-50.0,50.0,13.0,,,,,,,,,2033.4,2033.4,2033.45,2033.4,2033.35,0,1
RAINFOREST_RESIN,4200.0,"[10002.0, 9996.0, 9995.0, nan]","[5.0, 1.0, 28.0, nan]","[10004.0, 10005.0, nan, nan]","[-1.0, -28.0, nan, nan]",10002.0,5.0,10004.0,-1.0,-29.0,34.0,63.0,10003.0,10000.15873015873,-50.0,50.0,18.0,,,,,,,,,10000.95,10001.4,10000.95,10000.95,10000.275,1,1
SQUID_INK,4200.0,"[1854.0, nan, nan, nan]","[29.0, nan, nan, nan]","[1856.0, 1857.0, nan, nan]","[-7.0, -29.0, nan, nan]",1854.0,29.0,1856.0,-7.0,-36.0,29.0,65.0,1855.0,1855.553846153846,-50.0,50.0,-50.0,,,,,,,,,1851.2,1854.7,1853.0,1851.2,1846.175,1,1
KELP,4300.0,"[2032.0, nan, nan, nan]","[24.0, nan, nan, nan]","[2035.0, nan, nan, nan]","[-26.0, nan, nan, nan]",2032.0,24.0,2035.0,-26.0,-26.0,24.0,50.0,2033.5,2033.56,-50.0,50.0,13.0,,,,,,,,,2033.4,2033.5,2033.45,2033.4,2033.325,1,1
RAINFOREST_RESIN,4300.0,"[9995.0, nan, nan, nan]","[26.0, nan, nan, nan]","[10002.0, 10005.0, nan, nan]","[-8.0, -26.0, nan, nan]",9995.0,26.0,10002.0,-8.0,-34.0,26.0,60.0,9998.5,10000.266666666666,-50.0,50.0,13.0,,,,,,,,,10000.875,10001.1,10000.5,10000.875,10000.2375,1,1
SQUID_INK,4300.0,"[1854.0, nan, nan, nan]","[24.0, nan, nan, nan]","[1857.0, nan, nan, nan]","[-26.0, nan, nan, nan]",1854.0,24.0,1857.0,-26.0,-26.0,24.0,50.0,1855.5,1855.56,-50.0,50.0,-50.0,,,,,,,,,1851.5,1855.1,1853.5,1851.5,1846.65,1,1
KELP,4400.0,"[2032.0, nan, nan, nan]","[28.0, nan, nan, nan]","[2035.0, nan, nan, nan]","[-28.0, nan, nan, nan]",2032.0,28.0,2035.0,-28.0,-28.0,28.0,56.0,2033.5,2033.5,-50.0,50.0,13.0,,,,,,,,,2033.425,2033.5,2033.45,2033.425,2033.325,1,1
RAINFOREST_RESIN,4400.0,"[9995.0, nan, nan, nan]","[28.0, nan, nan, nan]","[10005.0, nan, nan, nan]","[-28.0, nan, nan, nan]",9995.0,28.0,10005.0,-28.0,-28.0,28.0,56.0,10000.0,10000.0,-50.0,50.0,13.0,,,,,,,,,10000.875,10001.1,10000.4,10000.875,10000.2125,1,1
SQUID_INK,4400.0,"[1853.0, nan, nan, nan]","[28.0, nan, nan, nan]","[1856.0, nan, nan, nan]","[-28.0, nan, nan, nan]",1853.0,28.0,1856.0,-28.0,-28.0,28.0,56.0,1854.5,1854.5,-50.0,50.0,-50.0,,,,,,,,,1851.85,1855.3,1853.9,1851.85,1847.15,1,1
KELP,4500.0,"[2032.0, nan, nan, nan]","[26.0, nan, nan, nan]","[2034.0, 2035.0, nan, nan]","[-8.0, -26.0, nan, nan]",2032.0,26.0,2034.0,-8.0,-34.0,26.0,60.0,2033.0,2033.5666666666664,-50.0,50.0,13.0,,,,,,,,,2033.4,2033.4,2033.4,2033.4,2033.325,0,1
RAINFOREST_RESIN,4500.0,"[9995.0, nan, nan, nan]","[26.0, nan, nan, nan]","[10005.0, nan, nan, nan]","[-26.0, nan, nan, nan]",9995.0,26.0,10005.0,-26.0,-26.0,26.0,52.0,10000.0,10000.0,-50.0,50.0,13.0,,,,,,,,,10000.825,10000.5,10000.55,10000.825,10000.1875,-1,1
SQUID_INK,4500.0,"[1853.0, nan, nan, nan]","[26.0, nan, nan, nan]","[1854.0, 1856.0, nan, nan]","[-8.0, -26.0, nan, nan]",1853.0,26.0,1854.0,-8.0,-34.0,26.0,60.0,1853.5,1854.4333333333332,-50.0,50.0,-50.0,,,,,,,,,1852.1,1854.9,1854.1,1852.1,1847.6125,1,1
KELP,4600.0,"[2032.0, nan, nan, nan]","[21.0, nan, nan, nan]","[2034.0, 2035.0, nan, nan]","[-3.0, -21.0, nan, nan]",2032.0,21.0,2034.0,-3.0,-24.0,21.0,45.0,2033.0,2033.5333333333333,-50.0,50.0,13.0,,,,,,,,,2033.375,2033.2,2033.35,2033.375,2033.3,-1,1
RAINFOREST_RESIN,4600.0,"[9995.0, nan, nan, nan]","[21.0, nan, nan, nan]","[10005.0, nan, nan, nan]","[-21.0, nan, nan, nan]",9995.0,21.0,10005.0,-21.0,-21.0,21.0,42.0,10000.0,10000.0,-50.0,50.0,13.0,,,,,,,,,10000.675,10000.3,10000.7,10000.675,10000.1875,-1,1
SQUID_INK,4600.0,"[1857.0, nan, nan, nan]","[21.0, nan, nan, nan]","[1858.0, 1860.0, nan, nan]","[-3.0, -21.0, nan, nan]",1857.0,21.0,1858.0,-3.0,-24.0,21.0,45.0,1857.5,1858.4666666666667,-50.0,50.0,-50.0,,,,,,,,,1852.45,1855.2,1854.7,1852.45,1848.1875,1,1
KELP,4700.0,"[2032.0, nan, nan, nan]","[26.0, nan, nan, nan]","[2035.0, nan, nan, nan]","[-26.0, nan, nan, nan]",2032.0,26.0,2035.0,-26.0,-26.0,26.0,52.0,2033.5,2033.5,-50.0,50.0,13.0,,,,,,,,,2033.375,2033.3,2033.35,2033.375,2033.3,-1,1
RAINFOREST_RESIN,4700.0,"[9998.0, 9995.0, nan, nan]","[5.0, 26.0, nan, nan]","[10005.0, nan, nan, nan]","[-26.0, nan, nan, nan]",9998.0,5.0,10005.0,-26.0,-26.0,31.0,57.0,10001.5,9999.82456140351,-50.0,50.0,13.0,,,,,,,,,10000.7,10000.0,10000.7,10000.7,10000.225,-1,1
SQUID_INK,4700.0,"[1855.0, nan, nan, nan]","[26.0, nan, nan, nan]","[1858.0, nan, nan, nan]","[-26.0, nan, nan, nan]",1855.0,26.0,1858.0,-26.0,-26.0,26.0,52.0,1856.5,1856.5,-50.0,50.0,-50.0,,,,,,,,,1852.8,1855.5,1855.1,1852.8,1848.7125,1,1
KELP,4800.0,"[2034.0, 2032.0, nan, nan]","[1.0, 30.0, nan, nan]","[2035.0, nan, nan, nan]","[-23.0, nan, nan, nan]",2034.0,1.0,2035.0,-23.0,-23.0,31.0,54.0,2034.5,2033.3148148148148,-50.0,50.0,13.0,,,,,,,,,2033.45,2033.5,2033.5,2033.45,2033.35,1,1
RAINFOREST_RESIN,4800.0,"[9996.0, 9995.0, nan, nan]","[1.0, 22.0, nan, nan]","[10004.0, 10005.0, nan, nan]","[-1.0, -22.0, nan, nan]",9996.0,1.0,10004.0,-1.0,-23.0,23.0,46.0,10000.0,10000.0,-50.0,50.0,13.0,,,,,,,,,10000.7,10000.3,10000.7,10000.7,10000.275,-1,1
SQUID_INK,4800.0,"[1861.0, 1860.0, 1859.0, nan]","[1.0, 7.0, 23.0, nan]","[1863.0, nan, nan, nan]","[-23.0, nan, nan, nan]",1861.0,1.0,1863.0,-23.0,-23.0,31.0,54.0,1862.0,1860.8703703703704,-50.0,50.0,-50.0,,,,,,,,,1853.375,1856.8,1855.95,1853.375,1849.35,1,1
KELP,4900.0,"[2032.0, nan, nan, nan]","[24.0, nan, nan, nan]","[2034.0, 2035.0, nan, nan]","[-6.0, -24.0, nan, nan]",2032.0,24.0,2034.0,-6.0,-30.0,24.0,54.0,2033.0,2033.555555555556,-50.0,50.0,12.0,,,,,,,,,2033.45,2033.4,2033.45,2033.45,2033.35,-1,1
RAINFOREST_RESIN,4900.0,"[9996.0, 9995.0, nan, nan]","[2.0, 22.0, nan, nan]","[10004.0, 10005.0, nan, nan]","[-2.0, -22.0, nan, nan]",9996.0,2.0,10004.0,-2.0,-24.0,24.0,48.0,10000.0,10000.0,-50.0,50.0,13.0,,,,,,,,,10000.7,10000.3,10000.7,10000.7,10000.35,-1,1
SQUID_INK,4900.0,"[1857.0, nan, nan, nan]","[24.0, nan, nan, nan]","[1859.0, 1860.0, 1861.0, nan]","[-6.0, -2.0, -22.0, nan]",1857.0,24.0,1859.0,-6.0,-30.0,24.0,54.0,1858.0,1858.962962962963,-50.0,50.0,-50.0,,,,,,,,,1853.8,1857.5,1856.4,1853.8,1849.7625,1,1
KELP,5000.0,"[2032.0, nan, nan, nan]","[36.0, nan, nan, nan]","[2035.0, nan, nan, nan]","[-31.0, nan, nan, nan]",2032.0,36.0,2035.0,-31.0,-31.0,36.0,67.0,2033.5,2033.3880597014925,-50.0,50.0,12.0,,,,,,,,,2033.4,2033.5,2033.45,2033.4,2033.35,1,1
RAINFOREST_RESIN,5000.0,"[9998.0, 9996.0, 9995.0, nan]","[9.0, 1.0, 30.0, nan]","[10004.0, 10005.0, nan, nan]","[-1.0, -30.0, nan, nan]",9998.0,9.0,10004.0,-1.0,-31.0,40.0,71.0,10001.0,9999.74647887324,-50.0,50.0,13.0,,,,,,,,,10000.75,10000.5,10000.5,10000.75,10000.375,-1,1
SQUID_INK,5000.0,"[1860.0, 1859.0, nan, nan]","[6.0, 30.0, nan, nan]","[1863.0, nan, nan, nan]","[-31.0, nan, nan, nan]",1860.0,6.0,1863.0,-31.0,-31.0,36.0,67.0,1861.5,1860.9402985074628,-50.0,50.0,-50.0,,,,,,,,,1854.35,1859.1,1857.0,1854.35,1850.2375,1,1
KELP,5100.0,"[2032.0, nan, nan, nan]","[26.0, nan, nan, nan]","[2035.0, nan, nan, nan]","[-26.0, nan, nan, nan]",2032.0,26.0,2035.0,-26.0,-26.0,26.0,52.0,2033.5,2033.5,-50.0,50.0,12.0,,,,,,,,,2033.4,2033.6,2033.4,2033.4,2033.35,1,1
RAINFOREST_RESIN,5100.0,"[9995.0, nan, nan, nan]","[26.0, nan, nan, nan]","[10005.0, nan, nan, nan]","[-26.0, nan, nan, nan]",9995.0,26.0,10005.0,-26.0,-26.0,26.0,52.0,10000.0,10000.0,-50.0,50.0,13.0,,,,,,,,,10000.7,10000.5,10000.4,10000.7,10000.4,-1,0
SQUID_INK,5100.0,"[1859.0, nan, nan, nan]","[26.0, nan, nan, nan]","[1862.0, nan, nan, nan]","[-26.0, nan, nan, nan]",1859.0,26.0,1862.0,-26.0,-26.0,26.0,52.0,1860.5,1860.5,-50.0,50.0,-50.0,,,,,,,,,1854.9,1859.7,1857.45,1854.9,1850.7125,1,1
KELP,5200.0,"[2033.0, 2032.0, nan, nan]","[5.0, 31.0, nan, nan]","[2035.0, nan, nan, nan]","[-25.0, nan, nan, nan]",2033.0,5.0,2035.0,-25.0,-25.0,36.0,61.0,2034.0,2033.311475409836,-50.0,50.0,12.0,,,,,,,,,2033.475,2033.7,2033.5,2033.475,2033.4125,1,1
