product,timestamp,bid_prices,bid_volumes,ask_prices,ask_volumes,best_bid,best_bid_volume,best_ask,best_ask_volume,total_ask_volume,total_bid_volume,total_volume,mid_price,weighted_mid_price,max_sell_position,max_buy_position,current_position,observation_plain_value,observation_bidPrice,observation_askPrice,observation_transportFees,observation_exportTariff,observation_importTariff,observation_sugarPrice,observation_sunlightIndex,order_quantity,order_price,order_revenue,fair_price,sma_16,sma_27,sma_cross16_27_signal,sma_cross16_27_mom28_0.0045_signal
SQUID_INK,2500.0,"[1973.0, 1972.0, nan, nan]","[2.0, 21.0, nan, nan]","[1976.0, nan, nan, nan]","[-23.0, nan, nan, nan]",1973.0,2.0,1976.0,-23.0,-23.0,23.0,46.0,1974.5,1974.0434782608695,-50.0,50.0,0.0,,,,,,,,,0.0,0.0,0.0,,1971.5625,1970.2307692307693,1.0,0.0
KELP,2600.0,"[2030.0, nan, nan, nan]","[30.0, nan, nan, nan]","[2034.0, nan, nan, nan]","[-30.0, nan, nan, nan]",2030.0,30.0,2034.0,-30.0,-30.0,30.0,60.0,2032.0,2032.0,-50.0,50.0,1.0,,,,,,,,,0.0,0.0,0.0,2031.025,,,,
RAINFOREST_RESIN,2600.0,"[10002.0, 9996.0, 9995.0, nan]","[1.0, 1.0, 29.0, nan]","[10004.0, 10005.0, nan, nan]","[-1.0, -29.0, nan, nan]",10002.0,1.0,10004.0,-1.0,-30.0,31.0,61.0,10003.0,10000.032786885246,-50.0,50.0,23.0,,,,,,,,,-1.0,10002.0,-10002.0,9999.7,,,,
SQUID_INK,2600.0,"[1972.0, nan, nan, nan]","[30.0, nan, nan, nan]","[1975.0, 1976.0, nan, nan]","[-1.0, -29.0, nan, nan]",1972.0,30.0,1975.0,-1.0,-30.0,30.0,60.0,1973.5,1973.9833333333333,-50.0,50.0,0.0,,,,,,,,,0.0,0.0,0.0,,1971.875,1970.351851851852,1.0,0.0
KELP,2700.0,"[2031.0, 2030.0, nan, nan]","[7.0, 23.0, nan, nan]","[2033.0, 2034.0, nan, nan]","[-2.0, -21.0, nan, nan]",2031.0,7.0,2033.0,-2.0,-23.0,30.0,53.0,2032.0,2031.8301886792453,-50.0,50.0,1.0,,,,,,,,,0.0,0.0,0.0,2031.125,,,,
RAINFOREST_RESIN,2700.0,"[9998.0, 9996.0, 9995.0, nan]","[7.0, 2.0, 21.0, nan]","[10004.0, 10005.0, nan, nan]","[-2.0, -21.0, nan, nan]",9998.0,7.0,10004.0,-2.0,-23.0,30.0,53.0,10001.0,9999.735849056604,-50.0,50.0,22.0,,,,,,,,,0.0,0.0,0.0,9999.75,,,,
SQUID_INK,2700.0,"[1972.0, nan, nan, nan]","[30.0, nan, nan, nan]","[1975.0, nan, nan, nan]","[-23.0, nan, nan, nan]",1972.0,30.0,1975.0,-23.0,-23.0,30.0,53.0,1973.5,1973.301886792453,-50.0,50.0,0.0,,,,,,,,,0.0,0.0,0.0,,1972.125,1970.5,1.0,0.0
KELP,2800.0,"[2030.0, nan, nan, nan]","[27.0, nan, nan, nan]","[2034.0, nan, nan, nan]","[-27.0, nan, nan, nan]",2030.0,27.0,2034.0,-27.0,-27.0,27.0,54.0,2032.0,2032.0,-50.0,50.0,1.0,,,,,,,,,0.0,0.0,0.0,2031.275,,,,
RAINFOREST_RESIN,2800.0,"[9995.0, nan, nan, nan]","[27.0, nan, nan, nan]","[10005.0, nan, nan, nan]","[-27.0, nan, nan, nan]",9995.0,27.0,10005.0,-27.0,-27.0,27.0,54.0,10000.0,10000.0,-50.0,50.0,22.0,,,,,,,,,0.0,0.0,0.0,9999.85,,,,
SQUID_INK,2800.0,"[1971.0, nan, nan, nan]","[27.0, nan, nan, nan]","[1975.0, nan, nan, nan]","[-27.0, nan, nan, nan]",1971.0,27.0,1975.0,-27.0,-27.0,27.0,54.0,1973.0,1973.0,-50.0,50.0,0.0,,,,,,,,,0.0,0.0,0.0,,1972.34375,1970.5925925925926,1.0,0.0
KELP,2900.0,"[2030.0, nan, nan, nan]","[22.0, nan, nan, nan]","[2034.0, nan, nan, nan]","[-22.0, nan, nan, nan]",2030.0,22.0,2034.0,-22.0,-22.0,22.0,44.0,2032.0,2032.0,-50.0,50.0,1.0,,,,,,,,,0.0,0.0,0.0,2031.35,,,,
RAINFOREST_RESIN,2900.0,"[9996.0, 9995.0, nan, nan]","[2.0, 20.0, nan, nan]","[10004.0, 10005.0, nan, nan]","[-2.0, -20.0, nan, nan]",9996.0,2.0,10004.0,-2.0,-22.0,22.0,44.0,10000.0,10000.0,-50.0,50.0,22.0,,,,,,,,,0.0,0.0,0.0,10000.0,,,,
SQUID_INK,2900.0,"[1972.0, 1971.0, nan, nan]","[2.0, 20.0, nan, nan]","[1975.0, nan, nan, nan]","[-22.0, nan, nan, nan]",1972.0,2.0,1975.0,-22.0,-22.0,22.0,44.0,1973.5,1973.0454545454545,-50.0,50.0,0.0,,,,,,,,,0.0,0.0,0.0,,1972.59375,1970.8148148148148,1.0,0.0
KELP,3000.0,"[2032.0, 2031.0, 2030.0, nan]","[1.0, 5.0, 30.0, nan]","[2034.0, nan, nan, nan]","[-30.0, nan, nan, nan]",2032.0,1.0,2034.0,-30.0,-30.0,36.0,66.0,2033.0,2031.9242424242425,-50.0,50.0,1.0,,,,,,,,,-1.0,2032.0,-2032.0,2031.475,,,,
RAINFOREST_RESIN,3000.0,"[9996.0, 9995.0, nan, nan]","[1.0, 29.0, nan, nan]","[10004.0, 10005.0, nan, nan]","[-1.0, -29.0, nan, nan]",9996.0,1.0,10004.0,-1.0,-30.0,30.0,60.0,10000.0,10000.0,-50.0,50.0,22.0,,,,,,,,,0.0,0.0,0.0,10000.0,,,,
SQUID_INK,3000.0,"[1974.0, 1972.0, nan, nan]","[1.0, 35.0, nan, nan]","[1975.0, nan, nan, nan]","[-30.0, nan, nan, nan]",1974.0,1.0,1975.0,-30.0,-30.0,36.0,66.0,1974.5,1973.3939393939395,-50.0,50.0,0.0,,,,,,,,,0.0,0.0,0.0,,1972.9375,1971.0740740740741,1.0,0.0
KELP,3100.0,"[2031.0, nan, nan, nan]","[28.0, nan, nan, nan]","[2034.0, nan, nan, nan]","[-28.0, nan, nan, nan]",2031.0,28.0,2034.0,-28.0,-28.0,28.0,56.0,2032.5,2032.5,-50.0,50.0,0.0,,,,,,,,,0.0,0.0,0.0,2031.575,,,,
RAINFOREST_RESIN,3100.0,"[9998.0, 9996.0, 9995.0, nan]","[5.0, 1.0, 27.0, nan]","[10004.0, 10005.0, nan, nan]","[-1.0, -27.0, nan, nan]",9998.0,5.0,10004.0,-1.0,-28.0,33.0,61.0,10001.0,9999.83606557377,-50.0,50.0,22.0,,,,,,,,,0.0,0.0,0.0,10000.1,,,,
SQUID_INK,3100.0,"[1971.0, nan, nan, nan]","[28.0, nan, nan, nan]","[1975.0, nan, nan, nan]","[-28.0, nan, nan, nan]",1971.0,28.0,1975.0,-28.0,-28.0,28.0,56.0,1973.0,1973.0,-50.0,50.0,0.0,,,,,,,,,0.0,0.0,0.0,,1973.03125,1971.2777777777778,1.0,0.0
KELP,3200.0,"[2030.0, nan, nan, nan]","[24.0, nan, nan, nan]","[2032.0, 2034.0, nan, nan]","[-5.0, -24.0, nan, nan]",2030.0,24.0,2032.0,-5.0,-29.0,24.0,53.0,2031.0,2032.0,-50.0,50.0,0.0,,,,,,,,,0.0,0.0,0.0,2031.575,,,,
RAINFOREST_RESIN,3200.0,"[10002.0, 9995.0, nan, nan]","[2.0, 24.0, nan, nan]","[10005.0, nan, nan, nan]","[-24.0, nan, nan, nan]",10002.0,2.0,10005.0,-24.0,-24.0,26.0,50.0,10003.5,10000.08,-50.0,50.0,22.0,,,,,,,,,-2.0,10002.0,-20004.0,10000.275,,,,
SQUID_INK,3200.0,"[1971.0, nan, nan, nan]","[24.0, nan, nan, nan]","[1973.0, 1975.0, nan, nan]","[-5.0, -24.0, nan, nan]",1971.0,24.0,1973.0,-5.0,-29.0,24.0,53.0,1972.0,1973.0,-50.0,50.0,0.0,,,,,,,,,0.0,0.0,0.0,,1973.03125,1971.462962962963,1.0,0.0
KELP,3300.0,"[2031.0, nan, nan, nan]","[25.0, nan, nan, nan]","[2034.0, nan, nan, nan]","[-25.0, nan, nan, nan]",2031.0,25.0,2034.0,-25.0,-25.0,25.0,50.0,2032.5,2032.5,-50.0,50.0,0.0,,,,,,,,,0.0,0.0,0.0,2031.65,,,,
RAINFOREST_RESIN,3300.0,"[10002.0, 9996.0, 9995.0, nan]","[1.0, 1.0, 24.0, nan]","[10004.0, 10005.0, nan, nan]","[-1.0, -24.0, nan, nan]",10002.0,1.0,10004.0,-1.0,-25.0,26.0,51.0,10003.0,10000.039215686274,-50.0,50.0,20.0,,,,,,,,,-1.0,10002.0,-10002.0,10000.25,,,,
SQUID_INK,3300.0,"[1971.0, nan, nan, nan]","[25.0, nan, nan, nan]","[1975.0, nan, nan, nan]","[-25.0, nan, nan, nan]",1971.0,25.0,1975.0,-25.0,-25.0,25.0,50.0,1973.0,1973.0,-50.0,50.0,0.0,,,,,,,,,0.0,0.0,0.0,,1973.15625,1971.6666666666667,1.0,0.0
KELP,3400.0,"[2030.0, nan, nan, nan]","[29.0, nan, nan, nan]","[2034.0, nan, nan, nan]","[-29.0, nan, nan, nan]",2030.0,29.0,2034.0,-29.0,-29.0,29.0,58.0,2032.0,2032.0,-50.0,50.0,0.0,,,,,,,,,0.0,0.0,0.0,2031.775,,,,
RAINFOREST_RESIN,3400.0,"[9998.0, 9996.0, 9995.0, nan]","[10.0, 2.0, 27.0, nan]","[10004.0, 10005.0, nan, nan]","[-2.0, -27.0, nan, nan]",9998.0,10.0,10004.0,-2.0,-29.0,39.0,68.0,10001.0,9999.70588235294,-50.0,50.0,19.0,,,,,,,,,0.0,0.0,0.0,10000.425,,,,
SQUID_INK,3400.0,"[1971.0, nan, nan, nan]","[29.0, nan, nan, nan]","[1974.0, nan, nan, nan]","[-29.0, nan, nan, nan]",1971.0,29.0,1974.0,-29.0,-29.0,29.0,58.0,1972.5,1972.5,-50.0,50.0,0.0,,,,,,,,,0.0,0.0,0.0,,1973.125,1971.8148148148148,1.0,0.0
KELP,3500.0,"[2031.0, nan, nan, nan]","[26.0, nan, nan, nan]","[2034.0, nan, nan, nan]","[-26.0, nan, nan, nan]",2031.0,26.0,2034.0,-26.0,-26.0,26.0,52.0,2032.5,2032.5,-50.0,50.0,0.0,,,,,,,,,0.0,0.0,0.0,2031.775,,,,
RAINFOREST_RESIN,3500.0,"[9995.0, nan, nan, nan]","[26.0, nan, nan, nan]","[10002.0, 10005.0, nan, nan]","[-10.0, -26.0, nan, nan]",9995.0,26.0,10002.0,-10.0,-36.0,26.0,62.0,9998.5,10000.322580645161,-50.0,50.0,19.0,,,,,,,,,0.0,0.0,0.0,10000.5,,,,
SQUID_INK,3500.0,"[1971.0, nan, nan, nan]","[26.0, nan, nan, nan]","[1975.0, nan, nan, nan]","[-26.0, nan, nan, nan]",1971.0,26.0,1975.0,-26.0,-26.0,26.0,52.0,1973.0,1973.0,-50.0,50.0,0.0,,,,,,,,,0.0,0.0,0.0,,1973.28125,1972.0185185185185,1.0,0.0
KELP,3600.0,"[2031.0, nan, nan, nan]","[27.0, nan, nan, nan]","[2034.0, nan, nan, nan]","[-27.0, nan, nan, nan]",2031.0,27.0,2034.0,-27.0,-27.0,27.0,54.0,2032.5,2032.5,-50.0,50.0,0.0,,,,,,,,,0.0,0.0,0.0,2031.85,,,,
RAINFOREST_RESIN,3600.0,"[9995.0, nan, nan, nan]","[27.0, nan, nan, nan]","[10002.0, 10005.0, nan, nan]","[-8.0, -27.0, nan, nan]",9995.0,27.0,10002.0,-8.0,-35.0,27.0,62.0,9998.5,10000.258064516129,-50.0,50.0,19.0,,,,,,,,,0.0,0.0,0.0,10000.425,,,,
SQUID_INK,3600.0,"[1971.0, nan, nan, nan]","[27.0, nan, nan, nan]","[1974.0, nan, nan, nan]","[-27.0, nan, nan, nan]",1971.0,27.0,1974.0,-27.0,-27.0,27.0,54.0,1972.5,1972.5,-50.0,50.0,0.0,,,,,,,,,0.0,0.0,0.0,,1973.21875,1972.1851851851852,1.0,0.0
KELP,3700.0,"[2030.0, nan, nan, nan]","[25.0, nan, nan, nan]","[2034.0, nan, nan, nan]","[-25.0, nan, nan, nan]",2030.0,25.0,2034.0,-25.0,-25.0,25.0,50.0,2032.0,2032.0,-50.0,50.0,0.0,,,,,,,,,0.0,0.0,0.0,2031.95,,,,
RAINFOREST_RESIN,3700.0,"[9998.0, 9995.0, nan, nan]","[3.0, 25.0, nan, nan]","[10005.0, nan, nan, nan]","[-25.0, nan, nan, nan]",9998.0,3.0,10005.0,-25.0,-25.0,28.0,53.0,10001.5,9999.88679245283,-50.0,50.0,19.0,,,,,,,,,0.0,0.0,0.0,10000.5,,,,
SQUID_INK,3700.0,"[1971.0, nan, nan, nan]","[25.0, nan, nan, nan]","[1974.0, nan, nan, nan]","[-25.0, nan, nan, nan]",1971.0,25.0,1974.0,-25.0,-25.0,25.0,50.0,1972.5,1972.5,-50.0,50.0,0.0,,,,,,,,,0.0,0.0,0.0,,1973.28125,1972.3333333333333,1.0,0.0
KELP,3800.0,"[2030.0, nan, nan, nan]","[24.0, nan, nan, nan]","[2032.0, 2033.0, nan, nan]","[-7.0, -24.0, nan, nan]",2030.0,24.0,2032.0,-7.0,-31.0,24.0,55.0,2031.0,2031.5636363636363,-50.0,50.0,0.0,,,,,,,,,0.0,0.0,0.0,2031.9,,,,
RAINFOREST_RESIN,3800.0,"[9995.0, nan, nan, nan]","[24.0, nan, nan, nan]","[10005.0, nan, nan, nan]","[-24.0, nan, nan, nan]",9995.0,24.0,10005.0,-24.0,-24.0,24.0,48.0,10000.0,10000.0,-50.0,50.0,19.0,,,,,,,,,0.0,0.0,0.0,10000.45,,,,
SQUID_INK,3800.0,"[1971.0, nan, nan, nan]","[24.0, nan, nan, nan]","[1973.0, 1974.0, nan, nan]","[-7.0, -24.0, nan, nan]",1971.0,24.0,1973.0,-7.0,-31.0,24.0,55.0,1972.0,1972.5636363636363,-50.0,50.0,0.0,,,,,,,,,0.0,0.0,0.0,,1973.1875,1972.4259259259259,1.0,0.0
KELP,3900.0,"[2030.0, nan, nan, nan]","[27.0, nan, nan, nan]","[2033.0, nan, nan, nan]","[-26.0, nan, nan, nan]",2030.0,27.0,2033.0,-26.0,-26.0,27.0,53.0,2031.5,2031.4716981132076,-50.0,50.0,0.0,,,,,,,,,0.0,0.0,0.0,2031.9,,,,
RAINFOREST_RESIN,3900.0,"[9996.0, 9995.0, nan, nan]","[2.0, 24.0, nan, nan]","[10004.0, 10005.0, nan, nan]","[-2.0, -24.0, nan, nan]",9996.0,2.0,10004.0,-2.0,-26.0,26.0,52.0,10000.0,10000.0,-50.0,50.0,19.0,,,,,,,,,0.0,0.0,0.0,10000.45,,,,
SQUID_INK,3900.0,"[1970.0, nan, nan, nan]","[27.0, nan, nan, nan]","[1973.0, nan, nan, nan]","[-26.0, nan, nan, nan]",1970.0,27.0,1973.0,-26.0,-26.0,27.0,53.0,1971.5,1971.4716981132076,-50.0,50.0,0.0,,,,,,,,,0.0,0.0,0.0,,1973.0625,1972.5,1.0,0.0
KELP,4000.0,"[2030.0, nan, nan, nan]","[30.0, nan, nan, nan]","[2033.0, nan, nan, nan]","[-31.0, nan, nan, nan]",2030.0,30.0,2033.0,-31.0,-31.0,30.0,61.0,2031.5,2031.5245901639344,-50.0,50.0,0.0,,,,,,,,,0.0,0.0,0.0,2031.9,,,,
RAINFOREST_RESIN,4000.0,"[10002.0, 9996.0, 9995.0, nan]","[1.0, 1.0, 30.0, nan]","[10004.0, 10005.0, nan, nan]","[-1.0, -30.0, nan, nan]",10002.0,1.0,10004.0,-1.0,-31.0,32.0,63.0,10003.0,10000.031746031746,-50.0,50.0,19.0,,,,,,,,,-1.0,10002.0,-10002.0,10000.6,,,,
SQUID_INK,4000.0,"[1970.0, nan, nan, nan]","[30.0, nan, nan, nan]","[1973.0, nan, nan, nan]","[-31.0, nan, nan, nan]",1970.0,30.0,1973.0,-31.0,-31.0,30.0,61.0,1971.5,1971.5245901639344,-50.0,50.0,0.0,,,,,,,,,0.0,0.0,0.0,,1972.875,1972.5740740740741,1.0,0.0
KELP,4100.0,"[2031.0, 2030.0, nan, nan]","[5.0, 24.0, nan, nan]","[2033.0, nan, nan, nan]","[-24.0, nan, nan, nan]",2031.0,5.0,2033.0,-24.0,-24.0,29.0,53.0,2032.0,2031.4528301886792,-50.0,50.0,0.0,,,,,,,,,0.0,0.0,0.0,2031.95,,,,
RAINFOREST_RESIN,4100.0,"[10000.0, 9996.0, 9995.0, nan]","[5.0, 2.0, 22.0, nan]","[10002.0, 10004.0, 10005.0, nan]","[-4.0, -2.0, -22.0, nan]",10000.0,5.0,10002.0,-4.0,-28.0,29.0,57.0,10001.0,10000.140350877193,-50.0,50.0,18.0,,,,,,,,,0.0,0.0,0.0,10000.65,,,,
SQUID_INK,4100.0,"[1974.0, 1973.0, 1972.0, nan]","[5.0, 2.0, 22.0, nan]","[1976.0, nan, nan, nan]","[-24.0, nan, nan, nan]",1974.0,5.0,1976.0,-24.0,-24.0,29.0,53.0,1975.0,1974.0377358490566,-50.0,50.0,0.0,,,,,,,,,0.0,0.0,0.0,,1972.90625,1972.7962962962963,1.0,0.0
KELP,4200.0,"[2030.0, nan, nan, nan]","[29.0, nan, nan, nan]","[2032.0, 2033.0, nan, nan]","[-7.0, -29.0, nan, nan]",2030.0,29.0,2032.0,-7.0,-36.0,29.0,65.0,2031.0,2031.553846153846,-50.0,50.0,0.0,,,,,,,,,0.0,0.0,0.0,2031.875,,,,
RAINFOREST_RESIN,4200.0,"[10002.0, 9996.0, 9995.0, nan]","[5.0, 1.0, 28.0, nan]","[10004.0, 10005.0, nan, nan]","[-1.0, -28.0, nan, nan]",10002.0,5.0,10004.0,-1.0,-29.0,34.0,63.0,10003.0,10000.15873015873,-50.0,50.0,18.0,,,,,,,,,-5.0,10002.0,-50010.0,10000.95,,,,
SQUID_INK,4200.0,"[1971.0, nan, nan, nan]","[29.0, nan, nan, nan]","[1973.0, 1974.0, nan, nan]","[-7.0, -29.0, nan, nan]",1971.0,29.0,1973.0,-7.0,-36.0,29.0,65.0,1972.0,1972.553846153846,-50.0,50.0,0.0,,,,,,,,,0.0,0.0,0.0,,1972.8125,1972.8148148148148,-1.0,0.0
KELP,4300.0,"[2030.0, nan, nan, nan]","[24.0, nan, nan, nan]","[2033.0, nan, nan, nan]","[-26.0, nan, nan, nan]",2030.0,24.0,2033.0,-26.0,-26.0,24.0,50.0,2031.5,2031.56,-50.0,50.0,0.0,,,,,,,,,0.0,0.0,0.0,2031.875,,,,
RAINFOREST_RESIN,4300.0,"[9995.0, nan, nan, nan]","[26.0, nan, nan, nan]","[10002.0, 10005.0, nan, nan]","[-8.0, -26.0, nan, nan]",9995.0,26.0,10002.0,-8.0,-34.0,26.0,60.0,9998.5,10000.266666666666,-50.0,50.0,13.0,,,,,,,,,0.0,0.0,0.0,10000.875,,,,
SQUID_INK,4300.0,"[1970.0, nan, nan, nan]","[24.0, nan, nan, nan]","[1973.0, nan, nan, nan]","[-26.0, nan, nan, nan]",1970.0,24.0,1973.0,-26.0,-26.0,24.0,50.0,1971.5,1971.56,-50.0,50.0,0.0,,,,,,,,,0.0,0.0,0.0,,1972.6875,1972.7962962962963,-1.0,0.0
KELP,4400.0,"[2030.0, nan, nan, nan]","[28.0, nan, nan, nan]","[2033.0, nan, nan, nan]","[-28.0, nan, nan, nan]",2030.0,28.0,2033.0,-28.0,-28.0,28.0,56.0,2031.5,2031.5,-50.0,50.0,0.0,,,,,,,,,0.0,0.0,0.0,2031.875,,,,
RAINFOREST_RESIN,4400.0,"[9995.0, nan, nan, nan]","[28.0, nan, nan, nan]","[10005.0, nan, nan, nan]","[-28.0, nan, nan, nan]",9995.0,28.0,10005.0,-28.0,-28.0,28.0,56.0,10000.0,10000.0,-50.0,50.0,13.0,,,,,,,,,0.0,0.0,0.0,10000.875,,,,
SQUID_INK,4400.0,"[1970.0, nan, nan, nan]","[28.0, nan, nan, nan]","[1974.0, nan, nan, nan]","[-28.0, nan, nan, nan]",1970.0,28.0,1974.0,-28.0,-28.0,28.0,56.0,1972.0,1972.0,-50.0,50.0,0.0,,,,,,,,,0.0,0.0,0.0,,1972.625,1972.8333333333333,-1.0,0.0
KELP,4500.0,"[2029.0, nan, nan, nan]","[26.0, nan, nan, nan]","[2031.0, 2033.0, nan, nan]","[-8.0, -26.0, nan, nan]",2029.0,26.0,2031.0,-8.0,-34.0,26.0,60.0,2030.0,2031.0,-50.0,50.0,0.0,,,,,,,,,8.0,2031.0,16248.0,2031.8,,,,
RAINFOREST_RESIN,4500.0,"[9995.0, nan, nan, nan]","[26.0, nan, nan, nan]","[10005.0, nan, nan, nan]","[-26.0, nan, nan, nan]",9995.0,26.0,10005.0,-26.0,-26.0,26.0,52.0,10000.0,10000.0,-50.0,50.0,13.0,,,,,,,,,0.0,0.0,0.0,10000.825,,,,
SQUID_INK,4500.0,"[1971.0, nan, nan, nan]","[26.0, nan, nan, nan]","[1973.0, 1975.0, nan, nan]","[-8.0, -26.0, nan, nan]",1971.0,26.0,1973.0,-8.0,-34.0,26.0,60.0,1972.0,1973.0,-50.0,50.0,0.0,,,,,,,,,0.0,0.0,0.0,,1972.53125,1972.7962962962963,-1.0,0.0
KELP,4600.0,"[2029.0, nan, nan, nan]","[21.0, nan, nan, nan]","[2031.0, 2033.0, nan, nan]","[-3.0, -21.0, nan, nan]",2029.0,21.0,2031.0,-3.0,-24.0,21.0,45.0,2030.0,2031.0,-50.0,50.0,8.0,,,,,,,,,3.0,2031.0,6093.0,2031.7,,,,
RAINFOREST_RESIN,4600.0,"[9995.0, nan, nan, nan]","[21.0, nan, nan, nan]","[10005.0, nan, nan, nan]","[-21.0, nan, nan, nan]",9995.0,21.0,10005.0,-21.0,-21.0,21.0,42.0,10000.0,10000.0,-50.0,50.0,13.0,,,,,,,,,0.0,0.0,0.0,10000.675,,,,
SQUID_INK,4600.0,"[1970.0, nan, nan, nan]","[21.0, nan, nan, nan]","[1972.0, 1974.0, nan, nan]","[-3.0, -21.0, nan, nan]",1970.0,21.0,1972.0,-3.0,-24.0,21.0,45.0,1971.0,1972.0,-50.0,50.0,0.0,,,,,,,,,0.0,0.0,0.0,,1972.3125,1972.8148148148148,-1.0,0.0
KELP,4700.0,"[2029.0, nan, nan, nan]","[26.0, nan, nan, nan]","[2032.0, nan, nan, nan]","[-26.0, nan, nan, nan]",2029.0,26.0,2032.0,-26.0,-26.0,26.0,52.0,2030.5,2030.5,-50.0,50.0,11.0,,,,,,,,,0.0,0.0,0.0,2031.625,,,,
RAINFOREST_RESIN,4700.0,"[9998.0, 9995.0, nan, nan]","[5.0, 26.0, nan, nan]","[10005.0, nan, nan, nan]","[-26.0, nan, nan, nan]",9998.0,5.0,10005.0,-26.0,-26.0,31.0,57.0,10001.5,9999.82456140351,-50.0,50.0,13.0,,,,,,,,,0.0,0.0,0.0,10000.7,,,,
SQUID_INK,4700.0,"[1970.0, nan, nan, nan]","[26.0, nan, nan, nan]","[1974.0, nan, nan, nan]","[-26.0, nan, nan, nan]",1970.0,26.0,1974.0,-26.0,-26.0,26.0,52.0,1972.0,1972.0,-50.0,50.0,0.0,,,,,,,,,0.0,0.0,0.0,,1972.25,1972.7592592592594,-1.0,0.0
KELP,4800.0,"[2031.0, 2029.0, nan, nan]","[1.0, 30.0, nan, nan]","[2032.0, nan, nan, nan]","[-23.0, nan, nan, nan]",2031.0,1.0,2032.0,-23.0,-23.0,31.0,54.0,2031.5,2030.3148148148148,-50.0,50.0,11.0,,,,,,,,,0.0,0.0,0.0,2031.6,,,,
RAINFOREST_RESIN,4800.0,"[9996.0, 9995.0, nan, nan]","[1.0, 22.0, nan, nan]","[10004.0, 10005.0, nan, nan]","[-1.0, -22.0, nan, nan]",9996.0,1.0,10004.0,-1.0,-23.0,23.0,46.0,10000.0,10000.0,-50.0,50.0,13.0,,,,,,,,,0.0,0.0,0.0,10000.7,,,,
SQUID_INK,4800.0,"[1973.0, 1971.0, nan, nan]","[1.0, 30.0, nan, nan]","[1974.0, nan, nan, nan]","[-23.0, nan, nan, nan]",1973.0,1.0,1974.0,-23.0,-23.0,31.0,54.0,1973.5,1972.3148148148148,-50.0,50.0,0.0,,,,,,,,,0.0,0.0,0.0,,1972.34375,1972.8333333333333,-1.0,0.0
KELP,4900.0,"[2029.0, nan, nan, nan]","[24.0, nan, nan, nan]","[2031.0, 2032.0, nan, nan]","[-6.0, -24.0, nan, nan]",2029.0,24.0,2031.0,-6.0,-30.0,24.0,54.0,2030.0,2030.5555555555557,-50.0,50.0,11.0,,,,,,,,,6.0,2031.0,12186.0,2031.5,,,,
RAINFOREST_RESIN,4900.0,"[9996.0, 9995.0, nan, nan]","[2.0, 22.0, nan, nan]","[10004.0, 10005.0, nan, nan]","[-2.0, -22.0, nan, nan]",9996.0,2.0,10004.0,-2.0,-24.0,24.0,48.0,10000.0,10000.0,-50.0,50.0,13.0,,,,,,,,,0.0,0.0,0.0,10000.7,,,,
SQUID_INK,4900.0,"[1972.0, nan, nan, nan]","[24.0, nan, nan, nan]","[1974.0, 1975.0, nan, nan]","[-6.0, -24.0, nan, nan]",1972.0,24.0,1974.0,-6.0,-30.0,24.0,54.0,1973.0,1973.5555555555557,-50.0,50.0,0.0,,,,,,,,,0.0,0.0,0.0,,1972.34375,1972.8148148148148,-1.0,0.0
KELP,5000.0,"[2029.0, 2028.0, nan, nan]","[6.0, 30.0, nan, nan]","[2032.0, nan, nan, nan]","[-31.0, nan, nan, nan]",2029.0,6.0,2032.0,-31.0,-31.0,36.0,67.0,2030.5,2029.9402985074628,-50.0,50.0,17.0,,,,,,,,,0.0,0.0,0.0,2031.375,,,,
RAINFOREST_RESIN,5000.0,"[9998.0, 9996.0, 9995.0, nan]","[9.0, 1.0, 30.0, nan]","[10004.0, 10005.0, nan, nan]","[-1.0, -30.0, nan, nan]",9998.0,9.0,10004.0,-1.0,-31.0,40.0,71.0,10001.0,9999.74647887324,-50.0,50.0,13.0,,,,,,,,,0.0,0.0,0.0,10000.75,,,,
SQUID_INK,5000.0,"[1972.0, 1971.0, nan, nan]","[6.0, 30.0, nan, nan]","[1975.0, nan, nan, nan]","[-31.0, nan, nan, nan]",1972.0,6.0,1975.0,-31.0,-31.0,36.0,67.0,1973.5,1972.9402985074628,-50.0,50.0,0.0,,,,,,,,,0.0,0.0,0.0,,1972.40625,1972.8148148148148,-1.0,0.0
KELP,5100.0,"[2028.0, nan, nan, nan]","[26.0, nan, nan, nan]","[2032.0, nan, nan, nan]","[-26.0, nan, nan, nan]",2028.0,26.0,2032.0,-26.0,-26.0,26.0,52.0,2030.0,2030.0,-50.0,50.0,17.0,,,,,,,,,0.0,0.0,0.0,2031.25,,,,
RAINFOREST_RESIN,5100.0,"[9995.0, nan, nan, nan]","[26.0, nan, nan, nan]","[10005.0, nan, nan, nan]","[-26.0, nan, nan, nan]",9995.0,26.0,10005.0,-26.0,-26.0,26.0,52.0,10000.0,10000.0,-50.0,50.0,13.0,,,,,,,,,0.0,0.0,0.0,10000.7,,,,
SQUID_INK,5100.0,"[1971.0, nan, nan, nan]","[26.0, nan, nan, nan]","[1974.0, nan, nan, nan]","[-26.0, nan, nan, nan]",1971.0,26.0,1974.0,-26.0,-26.0,26.0,52.0,1972.5,1972.5,-50.0,50.0,0.0,,,,,,,,,0.0,0.0,0.0,,1972.375,1972.7407407407406,-1.0,0.0
