product,timestamp,bid_prices,bid_volumes,ask_prices,ask_volumes,best_bid,best_bid_volume,best_ask,best_ask_volume,total_ask_volume,total_bid_volume,total_volume,mid_price,weighted_mid_price,max_sell_position,max_buy_position,current_position,observation_plain_value,observation_bidPrice,observation_askPrice,observation_transportFees,observation_exportTariff,observation_importTariff,observation_sugarPrice,observation_sunlightIndex,fair_price,sma_cross_8,sma_cross_50,trend_score,imbalance_score,spread_ratio,dynamic_spread,calculated_shift,calculated_buy,calculated_sell,calculated_base_volume,calculated_buy_volume,calculated_sell_volume,market_order_buy_price,market_order_buy_volume,market_order_sell_price,market_order_sell_volume
KELP,3300.0,"[2023.0, nan, nan, nan]","[32.0, nan, nan, nan]","[2025.0, 2026.0, nan, nan]","[-2.0, -32.0, nan, nan]",2023.0,32.0,2025.0,-2.0,-34.0,32.0,66.0,2024.0,2024.5151515151515,-50.0,50.0,0.0,,,,,,,,,2024.5,2024.9375,2025.6764705882354,0.0,-0.030303030303030304,0.0009881422924901185,2.026218708827405,,,,,,,,,,
RAINFOREST_RESIN,3300.0,"[9996.0, 9995.0, nan, nan]","[2.0, 30.0, nan, nan]","[10004.0, 10005.0, nan, nan]","[-2.0, -30.0, nan, nan]",9996.0,2.0,10004.0,-2.0,-32.0,32.0,64.0,10000.0,10000.0,-50.0,50.0,0.0,,,,,,,,,10000.3,10000.375,10000.191176470587,0.0,0.0,0.0008,5.004,,,,,,,,,,
KELP,3400.0,"[2023.0, nan, nan, nan]","[26.0, nan, nan, nan]","[2026.0, nan, nan, nan]","[-26.0, nan, nan, nan]",2023.0,26.0,2026.0,-26.0,-26.0,26.0,52.0,2024.5,2024.5,-50.0,50.0,0.0,,,,,,,,,2024.4,2024.6875,2025.642857142857,0.0,0.0,0.0014818473697209187,2.002963694739442,,,,,,,,,,
RAINFOREST_RESIN,3400.0,"[9996.0, 9995.0, nan, nan]","[2.0, 24.0, nan, nan]","[10004.0, 10005.0, nan, nan]","[-2.0, -24.0, nan, nan]",9996.0,2.0,10004.0,-2.0,-26.0,26.0,52.0,10000.0,10000.0,-50.0,50.0,0.0,,,,,,,,,10000.3,10000.375,10000.185714285713,0.0,0.0,0.0008,5.004,,,,,,,,,,
KELP,3500.0,"[2023.0, nan, nan, nan]","[26.0, nan, nan, nan]","[2026.0, nan, nan, nan]","[-26.0, nan, nan, nan]",2023.0,26.0,2026.0,-26.0,-26.0,26.0,52.0,2024.5,2024.5,-50.0,50.0,0.0,,,,,,,,,2024.2,2024.5625,2025.611111111111,0.0,0.0,0.0014818473697209187,2.002963694739442,,,,,,,,,,
RAINFOREST_RESIN,3500.0,"[9995.0, nan, nan, nan]","[26.0, nan, nan, nan]","[10005.0, nan, nan, nan]","[-26.0, nan, nan, nan]",9995.0,26.0,10005.0,-26.0,-26.0,26.0,52.0,10000.0,10000.0,-50.0,50.0,0.0,,,,,,,,,10000.0,10000.1875,10000.180555555555,0.0,0.0,0.001,5.005,,,,,,,,,,
KELP,3600.0,"[2023.0, nan, nan, nan]","[21.0, nan, nan, nan]","[2026.0, nan, nan, nan]","[-21.0, nan, nan, nan]",2023.0,21.0,2026.0,-21.0,-21.0,21.0,42.0,2024.5,2024.5,-50.0,50.0,0.0,,,,,,,,,2024.3,2024.5,2025.581081081081,0.0,0.0,0.0014818473697209187,2.002963694739442,,,,,,,,,,
RAINFOREST_RESIN,3600.0,"[9995.0, nan, nan, nan]","[21.0, nan, nan, nan]","[9998.0, 10005.0, nan, nan]","[-4.0, -21.0, nan, nan]",9995.0,21.0,9998.0,-4.0,-25.0,21.0,46.0,9996.5,9999.826086956522,-50.0,50.0,0.0,,,,,,,,,9999.3,9999.75,10000.081081081082,-0.5716699660851172,-0.08695652173913043,0.000300105036762867,5.703605273877628,,,,,,,,,,
KELP,3700.0,"[2023.0, nan, nan, nan]","[27.0, nan, nan, nan]","[2026.0, nan, nan, nan]","[-24.0, nan, nan, nan]",2023.0,27.0,2026.0,-24.0,-24.0,27.0,51.0,2024.5,2024.4117647058824,-50.0,50.0,0.0,,,,,,,,,2024.4,2024.4375,2025.5526315789473,0.0,0.058823529411764705,0.0014818473697209187,1.95590487121003,,,,,,,,,,
RAINFOREST_RESIN,3700.0,"[10002.0, 9996.0, 9995.0, nan]","[1.0, 1.0, 23.0, nan]","[10004.0, 10005.0, nan, nan]","[-1.0, -23.0, nan, nan]",10002.0,1.0,10004.0,-1.0,-24.0,25.0,49.0,10003.0,10000.040816326531,-50.0,50.0,0.0,,,,,,,,,9999.9,10000.125,10000.157894736842,0.0,0.02040816326530612,0.00019994001799460162,4.9703874551920135,,,,,,,,,,
KELP,3800.0,"[2023.0, nan, nan, nan]","[25.0, nan, nan, nan]","[2026.0, nan, nan, nan]","[-25.0, nan, nan, nan]",2023.0,25.0,2026.0,-25.0,-25.0,25.0,50.0,2024.5,2024.5,-50.0,50.0,0.0,,,,,,,,,2024.5,2024.3125,2025.525641025641,0.0,0.0,0.0014818473697209187,2.002963694739442,,,,,,,,,,
RAINFOREST_RESIN,3800.0,"[9996.0, 9995.0, nan, nan]","[2.0, 23.0, nan, nan]","[10002.0, 10004.0, 10005.0, nan]","[-10.0, -2.0, -23.0, nan]",9996.0,2.0,10002.0,-10.0,-35.0,25.0,60.0,9999.0,10000.333333333334,-50.0,50.0,0.0,,,,,,,,,9999.7,9999.8125,10000.128205128205,0.0,-0.16666666666666666,0.0006000600060006001,5.253000300030003,,,,,,,,,,
KELP,3900.0,"[2023.0, nan, nan, nan]","[28.0, nan, nan, nan]","[2026.0, nan, nan, nan]","[-26.0, nan, nan, nan]",2023.0,28.0,2026.0,-26.0,-26.0,28.0,54.0,2024.5,2024.4444444444443,-50.0,50.0,0.0,,,,,,,,,2024.5,2024.375,2025.5,0.0,0.037037037037037035,0.0014818473697209187,1.9733340651098121,,,,,,,,,,
RAINFOREST_RESIN,3900.0,"[9998.0, 9996.0, 9995.0, nan]","[1.0, 1.0, 25.0, nan]","[10004.0, 10005.0, nan, nan]","[-1.0, -25.0, nan, nan]",9998.0,1.0,10004.0,-1.0,-26.0,27.0,53.0,10001.0,9999.962264150943,-50.0,50.0,0.0,,,,,,,,,9999.9,9999.9375,10000.15,0.0,0.018867924528301886,0.0005999400059994001,4.974697813237544,,,,,,,,,,
KELP,4000.0,"[2023.0, nan, nan, nan]","[32.0, nan, nan, nan]","[2026.0, nan, nan, nan]","[-32.0, nan, nan, nan]",2023.0,32.0,2026.0,-32.0,-32.0,32.0,64.0,2024.5,2024.5,-50.0,50.0,0.0,,,,,,,,,2024.5,2024.4375,2025.4756097560976,0.0,0.0,0.0014818473697209187,2.002963694739442,,,,,,,,,,
RAINFOREST_RESIN,4000.0,"[9996.0, 9995.0, nan, nan]","[2.0, 30.0, nan, nan]","[10004.0, 10005.0, nan, nan]","[-2.0, -30.0, nan, nan]",9996.0,2.0,10004.0,-2.0,-32.0,32.0,64.0,10000.0,10000.0,-50.0,50.0,0.0,,,,,,,,,9999.9,9999.9375,10000.146341463415,0.0,0.0,0.0008,5.004,,,,,,,,,,
KELP,4100.0,"[2023.0, nan, nan, nan]","[29.0, nan, nan, nan]","[2027.0, nan, nan, nan]","[-29.0, nan, nan, nan]",2023.0,29.0,2027.0,-29.0,-29.0,29.0,58.0,2025.0,2025.0,-50.0,50.0,0.0,,,,,,,,,2024.6,2024.5625,2025.4642857142858,0.0,0.0,0.0019753086419753087,2.0039506172839507,,,,,,,,,,
RAINFOREST_RESIN,4100.0,"[9996.0, 9995.0, nan, nan]","[2.0, 27.0, nan, nan]","[10004.0, 10005.0, nan, nan]","[-2.0, -27.0, nan, nan]",9996.0,2.0,10004.0,-2.0,-29.0,29.0,58.0,10000.0,10000.0,-50.0,50.0,0.0,,,,,,,,,10000.6,9999.9375,10000.142857142857,0.0,0.0,0.0008,5.004,,,,,,,,,,
KELP,4200.0,"[2023.0, nan, nan, nan]","[26.0, nan, nan, nan]","[2027.0, nan, nan, nan]","[-26.0, nan, nan, nan]",2023.0,26.0,2027.0,-26.0,-26.0,26.0,52.0,2025.0,2025.0,-50.0,50.0,0.0,,,,,,,,,2024.7,2024.625,2025.453488372093,0.0,0.0,0.0019753086419753087,2.0039506172839507,,,,,,,,,,
RAINFOREST_RESIN,4200.0,"[9996.0, 9995.0, nan, nan]","[2.0, 24.0, nan, nan]","[10002.0, 10004.0, 10005.0, nan]","[-4.0, -2.0, -24.0, nan]",9996.0,2.0,10002.0,-4.0,-30.0,26.0,56.0,9999.0,10000.142857142857,-50.0,50.0,0.0,,,,,,,,,9999.8,9999.8125,10000.116279069767,0.0,-0.07142857142857142,0.0006000600060006001,5.1101431571728595,,,,,,,,,,
KELP,4300.0,"[2023.0, nan, nan, nan]","[29.0, nan, nan, nan]","[2024.0, 2026.0, nan, nan]","[-5.0, -22.0, nan, nan]",2023.0,29.0,2024.0,-5.0,-27.0,29.0,56.0,2023.5,2024.267857142857,-50.0,50.0,0.0,,,,,,,,,2024.5,2024.5,2025.409090909091,0.0,0.03571428571428571,0.0004941932295527551,1.9724169578876771,,,,,,,,,,
RAINFOREST_RESIN,4300.0,"[9995.0, nan, nan, nan]","[22.0, nan, nan, nan]","[9998.0, 10000.0, 10005.0, nan]","[-1.0, -6.0, -22.0, nan]",9995.0,22.0,9998.0,-1.0,-29.0,22.0,51.0,9996.5,9999.960784313726,-50.0,50.0,0.0,,,,,,,,,9999.3,9999.375,10000.03409090909,0.0,-0.13725490196078433,0.000300105036762867,5.207382878124991,,,,,,,,,,
KELP,4400.0,"[2023.0, nan, nan, nan]","[30.0, nan, nan, nan]","[2026.0, nan, nan, nan]","[-30.0, nan, nan, nan]",2023.0,30.0,2026.0,-30.0,-30.0,30.0,60.0,2024.5,2024.5,-50.0,50.0,0.0,,,,,,,,,2024.5,2024.5,2025.388888888889,0.0,0.0,0.0014818473697209187,2.002963694739442,,,,,,,,,,
RAINFOREST_RESIN,4400.0,"[9995.0, nan, nan, nan]","[30.0, nan, nan, nan]","[10005.0, nan, nan, nan]","[-30.0, nan, nan, nan]",9995.0,30.0,10005.0,-30.0,-30.0,30.0,60.0,10000.0,10000.0,-50.0,50.0,0.0,,,,,,,,,9999.1,9999.8125,10000.033333333333,0.0,0.0,0.001,5.005,,,,,,,,,,
KELP,4500.0,"[2023.0, nan, nan, nan]","[28.0, nan, nan, nan]","[2026.0, nan, nan, nan]","[-29.0, nan, nan, nan]",2023.0,28.0,2026.0,-29.0,-29.0,28.0,57.0,2024.5,2024.5263157894738,-50.0,50.0,0.0,,,,,,,,,2024.5,2024.5,2025.3695652173913,0.0,-0.017543859649122806,0.0014818473697209187,2.01699878245874,,,,,,,,,,
RAINFOREST_RESIN,4500.0,"[9996.0, 9995.0, nan, nan]","[1.0, 28.0, nan, nan]","[10002.0, 10004.0, 10005.0, nan]","[-10.0, -1.0, -28.0, nan]",9996.0,1.0,10002.0,-10.0,-39.0,29.0,68.0,9999.0,10000.29411764706,-50.0,50.0,0.0,,,,,,,,,9998.9,9999.3125,10000.010869565218,0.0,-0.14705882352941177,0.0006000600060006001,5.2235885353241205,,,,,,,,,,
KELP,4600.0,"[2023.0, nan, nan, nan]","[30.0, nan, nan, nan]","[2026.0, nan, nan, nan]","[-30.0, nan, nan, nan]",2023.0,30.0,2026.0,-30.0,-30.0,30.0,60.0,2024.5,2024.5,-50.0,50.0,0.0,,,,,,,,,2024.4,2024.5,2025.3510638297873,0.0,0.0,0.0014818473697209187,2.002963694739442,,,,,,,,,,
RAINFOREST_RESIN,4600.0,"[9996.0, 9995.0, nan, nan]","[1.0, 29.0, nan, nan]","[10002.0, 10004.0, 10005.0, nan]","[-10.0, -1.0, -29.0, nan]",9996.0,1.0,10002.0,-10.0,-40.0,30.0,70.0,9999.0,10000.285714285714,-50.0,50.0,0.0,,,,,,,,,9998.7,9999.3125,9999.989361702128,0.0,-0.14285714285714285,0.0006000600060006001,5.217286014315717,,,,,,,,,,
KELP,4700.0,"[2023.0, nan, nan, nan]","[25.0, nan, nan, nan]","[2025.0, 2026.0, nan, nan]","[-3.0, -32.0, nan, nan]",2023.0,25.0,2025.0,-3.0,-35.0,25.0,60.0,2024.0,2024.7,-50.0,50.0,0.0,,,,,,,,,2024.2,2024.4375,2025.3229166666667,0.0,-0.16666666666666666,0.0009881422924901185,2.1353096179183138,,,,,,,,,,
RAINFOREST_RESIN,4700.0,"[9996.0, 9995.0, nan, nan]","[2.0, 30.0, nan, nan]","[10004.0, 10005.0, nan, nan]","[-2.0, -30.0, nan, nan]",9996.0,2.0,10004.0,-2.0,-32.0,32.0,64.0,10000.0,10000.0,-50.0,50.0,0.0,,,,,,,,,9998.9,9999.1875,9999.989583333334,0.0,0.0,0.0008,5.004,,,,,,,,,,
KELP,4800.0,"[2023.0, nan, nan, nan]","[24.0, nan, nan, nan]","[2027.0, nan, nan, nan]","[-24.0, nan, nan, nan]",2023.0,24.0,2027.0,-24.0,-24.0,24.0,48.0,2025.0,2025.0,-50.0,50.0,0.0,,,,,,,,,2024.5,2024.5,2025.3163265306123,0.0,0.0,0.0019753086419753087,2.0039506172839507,,,,,,,,,,
RAINFOREST_RESIN,4800.0,"[9998.0, 9996.0, 9995.0, nan]","[6.0, 2.0, 22.0, nan]","[10004.0, 10005.0, nan, nan]","[-2.0, -22.0, nan, nan]",9998.0,6.0,10004.0,-2.0,-24.0,30.0,54.0,10001.0,9999.777777777777,-50.0,50.0,0.0,,,,,,,,,9999.8,9999.3125,10000.010204081633,0.0,0.1111111111111111,0.0005999400059994001,4.83633303336333,,,,,,,,,,
KELP,4900.0,"[2023.0, nan, nan, nan]","[22.0, nan, nan, nan]","[2027.0, nan, nan, nan]","[-22.0, nan, nan, nan]",2023.0,22.0,2027.0,-22.0,-22.0,22.0,44.0,2025.0,2025.0,-50.0,50.0,0.0,,,,,,,,,2024.6,2024.5,2025.31,0.0,0.0,0.0019753086419753087,2.0039506172839507,,,,,,,,,,
RAINFOREST_RESIN,4900.0,"[9995.0, nan, nan, nan]","[22.0, nan, nan, nan]","[10002.0, 10005.0, nan, nan]","[-7.0, -22.0, nan, nan]",9995.0,22.0,10002.0,-7.0,-29.0,22.0,51.0,9998.5,10000.274509803921,-50.0,50.0,0.0,,,,,,,,,9999.5,9999.125,9999.98,0.0,-0.13725490196078433,0.0007001050157523629,5.209382878019938,,,,,,,,,,
KELP,5000.0,"[2023.0, nan, nan, nan]","[30.0, nan, nan, nan]","[2026.0, nan, nan, nan]","[-30.0, nan, nan, nan]",2023.0,30.0,2026.0,-30.0,-30.0,30.0,60.0,2024.5,2024.5,-50.0,50.0,0.0,,,,,,,,,2024.6,2024.4375,2025.23,0.0,0.0,0.0014818473697209187,2.002963694739442,0.0,2024.0,2026.0,7.5,8.0,8.0,2023.0,8.0,2026.0,-8.0
RAINFOREST_RESIN,5000.0,"[9998.0, 9996.0, 9995.0, nan]","[3.0, 2.0, 28.0, nan]","[10004.0, 10005.0, nan, nan]","[-2.0, -28.0, nan, nan]",9998.0,3.0,10004.0,-2.0,-30.0,33.0,63.0,10001.0,9999.904761904761,-50.0,50.0,0.0,,,,,,,,,9999.9,9999.375,9999.94,0.0,0.047619047619047616,0.0005999400059994001,4.931571128601425,0.058709180102397916,9997.0,10002.0,5.0,5.0,5.0,9997.0,5.0,10004.0,-5.0
KELP,5100.0,"[2023.0, nan, nan, nan]","[37.0, nan, nan, nan]","[2026.0, nan, nan, nan]","[-31.0, nan, nan, nan]",2023.0,37.0,2026.0,-31.0,-31.0,37.0,68.0,2024.5,2024.3676470588234,-50.0,50.0,0.0,,,,,,,,,2024.6,2024.5625,2025.19,0.0,0.08823529411764706,0.0014818473697209187,1.9323754594453242,0.04262592925247039,2024.0,2026.0,7.5,8.0,7.0,2023.0,8.0,2026.0,-7.0
RAINFOREST_RESIN,5100.0,"[9996.0, 9995.0, nan, nan]","[1.0, 30.0, nan, nan]","[10004.0, 10005.0, nan, nan]","[-1.0, -30.0, nan, nan]",9996.0,1.0,10004.0,-1.0,-31.0,31.0,62.0,10000.0,10000.0,-50.0,50.0,0.0,,,,,,,,,10000.1,9999.8125,9999.94,0.0,0.0,0.0008,5.004,0.0,9998.0,10003.0,5.0,5.0,5.0,9996.0,5.0,10004.0,-5.0
KELP,5200.0,"[2023.0, nan, nan, nan]","[35.0, nan, nan, nan]","[2026.0, nan, nan, nan]","[-27.0, nan, nan, nan]",2023.0,35.0,2026.0,-27.0,-27.0,35.0,62.0,2024.5,2024.3064516129032,-50.0,50.0,0.0,,,,,,,,,2024.7,2024.5625,2025.15,0.0,0.12903225806451613,0.0014818473697209187,1.8997378882878289,0.06128186736412351,2024.0,2026.0,7.5,8.0,7.0,2023.0,8.0,2026.0,-7.0
RAINFOREST_RESIN,5200.0,"[9998.0, 9996.0, 9995.0, nan]","[9.0, 1.0, 26.0, nan]","[10004.0, 10005.0, nan, nan]","[-1.0, -26.0, nan, nan]",9998.0,9.0,10004.0,-1.0,-27.0,36.0,63.0,10001.0,9999.714285714286,-50.0,50.0,0.0,,,,,,,,,10000.3,9999.9375,9999.96,0.0,0.14285714285714285,0.0005999400059994001,4.788713985744282,0.1710254994908672,9998.0,10003.0,5.0,6.0,4.0,9998.0,6.0,10004.0,-4.0
KELP,5300.0,"[2025.0, 2023.0, nan, nan]","[1.0, 21.0, nan, nan]","[2026.0, nan, nan, nan]","[-21.0, nan, nan, nan]",2025.0,1.0,2026.0,-21.0,-21.0,22.0,43.0,2025.5,2024.5116279069769,-50.0,50.0,0.0,,,,,,,,,2024.8,2024.6875,2025.13,0.0,0.023255813953488372,0.0004937052579609973,1.9823827593531314,0.011525481159029833,2024.0,2026.0,7.5,8.0,7.0,2024.0,8.0,2026.0,-7.0
RAINFOREST_RESIN,5300.0,"[9996.0, 9995.0, nan, nan]","[1.0, 20.0, nan, nan]","[10004.0, 10005.0, nan, nan]","[-1.0, -20.0, nan, nan]",9996.0,1.0,10004.0,-1.0,-21.0,21.0,42.0,10000.0,10000.0,-50.0,50.0,0.0,,,,,,,,,10000.1,10000.0625,9999.96,0.0,0.0,0.0008,5.004,0.0,9998.0,10003.0,5.0,5.0,5.0,9996.0,5.0,10004.0,-5.0
KELP,5400.0,"[2023.0, nan, nan, nan]","[21.0, nan, nan, nan]","[2025.0, 2027.0, nan, nan]","[-6.0, -21.0, nan, nan]",2023.0,21.0,2025.0,-6.0,-27.0,21.0,48.0,2024.0,2025.0,-50.0,50.0,0.0,,,,,,,,,2024.6,2024.625,2025.08,0.0,-0.125,0.0009881422924901185,2.1019762845849805,-0.06568675889328064,2023.0,2026.0,7.5,7.0,8.0,2023.0,7.0,2026.0,-8.0
RAINFOREST_RESIN,5400.0,"[9995.0, nan, nan, nan]","[21.0, nan, nan, nan]","[10005.0, nan, nan, nan]","[-21.0, nan, nan, nan]",9995.0,21.0,10005.0,-21.0,-21.0,21.0,42.0,10000.0,10000.0,-50.0,50.0,0.0,,,,,,,,,10000.4,10000.1875,9999.96,0.0,0.0,0.001,5.005,0.0,9998.0,10003.0,5.0,5.0,5.0,9995.0,5.0,10005.0,-5.0
KELP,5500.0,"[2023.0, nan, nan, nan]","[27.0, nan, nan, nan]","[2027.0, nan, nan, nan]","[-27.0, nan, nan, nan]",2023.0,27.0,2027.0,-27.0,-27.0,27.0,54.0,2025.0,2025.0,-50.0,50.0,0.0,,,,,,,,,2024.7,2024.75,2025.05,0.0,0.0,0.0019753086419753087,2.0039506172839507,0.0,2024.0,2026.0,7.5,8.0,8.0,2023.0,8.0,2027.0,-8.0
RAINFOREST_RESIN,5500.0,"[9995.0, nan, nan, nan]","[27.0, nan, nan, nan]","[10005.0, nan, nan, nan]","[-27.0, nan, nan, nan]",9995.0,27.0,10005.0,-27.0,-27.0,27.0,54.0,10000.0,10000.0,-50.0,50.0,0.0,,,,,,,,,10000.2,10000.1875,9999.99,0.0,0.0,0.001,5.005,0.0,9998.0,10003.0,5.0,5.0,5.0,9995.0,5.0,10005.0,-5.0
KELP,5600.0,"[2025.0, 2023.0, nan, nan]","[2.0, 28.0, nan, nan]","[2027.0, nan, nan, nan]","[-28.0, nan, nan, nan]",2025.0,2.0,2027.0,-28.0,-28.0,30.0,58.0,2026.0,2025.0,-50.0,50.0,0.0,,,,,,,,,2025.0,2024.875,2025.03,0.0,0.034482758620689655,0.0009871668311944718,1.9743881267658372,0.017020587299705493,2024.0,2026.0,7.5,8.0,7.0,2024.0,8.0,2027.0,-7.0
RAINFOREST_RESIN,5600.0,"[9995.0, nan, nan, nan]","[28.0, nan, nan, nan]","[10005.0, nan, nan, nan]","[-28.0, nan, nan, nan]",9995.0,28.0,10005.0,-28.0,-28.0,28.0,56.0,10000.0,10000.0,-50.0,50.0,0.0,,,,,,,,,10000.2,10000.0625,9999.94,0.0,0.0,0.001,5.005,0.0,9998.0,10003.0,5.0,5.0,5.0,9995.0,5.0,10005.0,-5.0
KELP,5700.0,"[2024.0, nan, nan, nan]","[26.0, nan, nan, nan]","[2027.0, nan, nan, nan]","[-27.0, nan, nan, nan]",2024.0,26.0,2027.0,-27.0,-27.0,26.0,53.0,2025.5,2025.5283018867924,-50.0,50.0,0.0,,,,,,,,,2025.2,2024.9375,2025.01,0.0,-0.018867924528301886,0.0014811157738829918,2.0180565711704075,-0.009519134769671733,2024.0,2026.0,7.5,7.0,8.0,2024.0,7.0,2027.0,-8.0
RAINFOREST_RESIN,5700.0,"[9998.0, 9995.0, nan, nan]","[2.0, 27.0, nan, nan]","[10005.0, nan, nan, nan]","[-27.0, nan, nan, nan]",9998.0,2.0,10005.0,-27.0,-27.0,29.0,56.0,10001.5,9999.92857142857,-50.0,50.0,0.0,,,,,,,,,10000.3,10000.4375,9999.97,0.0,0.03571428571428571,0.0006998950157476379,4.949928046507309,0.04419578612952954,9998.0,10003.0,5.0,5.0,5.0,9998.0,5.0,10005.0,-5.0
KELP,5800.0,"[2024.0, nan, nan, nan]","[31.0, nan, nan, nan]","[2027.0, nan, nan, nan]","[-31.0, nan, nan, nan]",2024.0,31.0,2027.0,-31.0,-31.0,31.0,62.0,2025.5,2025.5,-50.0,50.0,0.0,,,,,,,,,2025.2,2025.0625,2025.01,0.0,0.0,0.0014811157738829918,2.002962231547766,0.0,2024.0,2026.0,7.5,8.0,8.0,2024.0,8.0,2027.0,-8.0
RAINFOREST_RESIN,5800.0,"[9996.0, 9995.0, nan, nan]","[1.0, 30.0, nan, nan]","[10004.0, 10005.0, nan, nan]","[-1.0, -30.0, nan, nan]",9996.0,1.0,10004.0,-1.0,-31.0,31.0,62.0,10000.0,10000.0,-50.0,50.0,0.0,,,,,,,,,10000.3,10000.3125,9999.97,0.0,0.0,0.0008,5.004,0.0,9998.0,10003.0,5.0,5.0,5.0,9996.0,5.0,10004.0,-5.0
KELP,5900.0,"[2024.0, nan, nan, nan]","[35.0, nan, nan, nan]","[2027.0, nan, nan, nan]","[-30.0, nan, nan, nan]",2024.0,35.0,2027.0,-30.0,-30.0,35.0,65.0,2025.5,2025.3846153846155,-50.0,50.0,0.0,,,,,,,,,2025.5,2025.1875,2025.01,0.0,0.07692307692307693,0.0014811157738829918,1.9414237700093044,0.03733507250017894,2025.0,2027.0,7.5,8.0,7.0,2024.0,8.0,2027.0,-7.0
RAINFOREST_RESIN,5900.0,"[9996.0, 9995.0, nan, nan]","[2.0, 28.0, nan, nan]","[10004.0, 10005.0, nan, nan]","[-2.0, -28.0, nan, nan]",9996.0,2.0,10004.0,-2.0,-30.0,30.0,60.0,10000.0,10000.0,-50.0,50.0,0.0,,,,,,,,,10000.3,10000.3125,9999.97,0.0,0.0,0.0008,5.004,0.0,9998.0,10003.0,5.0,5.0,5.0,9996.0,5.0,10004.0,-5.0
KELP,6000.0,"[2024.0, nan, nan, nan]","[30.0, nan, nan, nan]","[2027.0, nan, nan, nan]","[-30.0, nan, nan, nan]",2024.0,30.0,2027.0,-30.0,-30.0,30.0,60.0,2025.5,2025.5,-50.0,50.0,0.0,,,,,,,,,2025.6,2025.3125,2025.02,0.0,0.0,0.0014811157738829918,2.002962231547766,0.0,2025.0,2027.0,7.5,8.0,8.0,2024.0,8.0,2027.0,-8.0
RAINFOREST_RESIN,6000.0,"[9995.0, nan, nan, nan]","[30.0, nan, nan, nan]","[10005.0, nan, nan, nan]","[-30.0, nan, nan, nan]",9995.0,30.0,10005.0,-30.0,-30.0,30.0,60.0,10000.0,10000.0,-50.0,50.0,0.0,,,,,,,,,10000.3,10000.1875,9999.97,0.0,0.0,0.001,5.005,0.0,9998.0,10003.0,5.0,5.0,5.0,9995.0,5.0,10005.0,-5.0
KELP,6100.0,"[2024.0, nan, nan, nan]","[24.0, nan, nan, nan]","[2027.0, nan, nan, nan]","[-25.0, nan, nan, nan]",2024.0,24.0,2027.0,-25.0,-25.0,24.0,49.0,2025.5,2025.530612244898,-50.0,50.0,0.0,,,,,,,,,2025.5,2025.3125,2025.01,0.0,-0.02040816326530612,0.0014811157738829918,2.019288762160011,-0.010302493684489851,2024.0,2026.0,7.5,7.0,8.0,2024.0,7.0,2027.0,-8.0
RAINFOREST_RESIN,6100.0,"[9996.0, 9995.0, nan, nan]","[1.0, 24.0, nan, nan]","[10004.0, 10005.0, nan, nan]","[-1.0, -24.0, nan, nan]",9996.0,1.0,10004.0,-1.0,-25.0,25.0,50.0,10000.0,10000.0,-50.0,50.0,0.0,,,,,,,,,10000.3,10000.1875,9999.97,0.0,0.0,0.0008,5.004,0.0,9998.0,10003.0,5.0,5.0,5.0,9996.0,5.0,10004.0,-5.0
KELP,6200.0,"[2024.0, nan, nan, nan]","[22.0, nan, nan, nan]","[2027.0, nan, nan, nan]","[-22.0, nan, nan, nan]",2024.0,22.0,2027.0,-22.0,-22.0,22.0,44.0,2025.5,2025.5,-50.0,50.0,0.0,,,,,,,,,2025.5,2025.5,2025.02,0.0,0.0,0.0014811157738829918,2.002962231547766,0.0,2024.0,2027.0,7.5,8.0,8.0,2024.0,8.0,2027.0,-8.0
RAINFOREST_RESIN,6200.0,"[9996.0, 9995.0, nan, nan]","[1.0, 21.0, nan, nan]","[10004.0, 10005.0, nan, nan]","[-1.0, -21.0, nan, nan]",9996.0,1.0,10004.0,-1.0,-22.0,22.0,44.0,10000.0,10000.0,-50.0,50.0,0.0,,,,,,,,,10000.0,10000.1875,10000.04,0.0,0.0,0.0008,5.004,0.0,9997.0,10003.0,5.0,5.0,5.0,9996.0,5.0,10004.0,-5.0
KELP,6300.0,"[2024.0, nan, nan, nan]","[30.0, nan, nan, nan]","[2027.0, nan, nan, nan]","[-25.0, nan, nan, nan]",2024.0,30.0,2027.0,-25.0,-25.0,30.0,55.0,2025.5,2025.3636363636363,-50.0,50.0,0.0,,,,,,,,,2025.5,2025.5625,2025.01,0.0,0.09090909090909091,0.0014811157738829918,1.9302349588204932,0.043868976336829395,2025.0,2027.0,7.5,8.0,7.0,2024.0,8.0,2027.0,-7.0
RAINFOREST_RESIN,6300.0,"[9996.0, 9995.0, nan, nan]","[2.0, 23.0, nan, nan]","[10004.0, 10005.0, nan, nan]","[-2.0, -23.0, nan, nan]",9996.0,2.0,10004.0,-2.0,-25.0,25.0,50.0,10000.0,10000.0,-50.0,50.0,0.0,,,,,,,,,10000.0,10000.1875,9999.98,0.0,0.0,0.0008,5.004,0.0,9997.0,10003.0,5.0,5.0,5.0,9996.0,5.0,10004.0,-5.0
KELP,6400.0,"[2024.0, nan, nan, nan]","[25.0, nan, nan, nan]","[2027.0, nan, nan, nan]","[-25.0, nan, nan, nan]",2024.0,25.0,2027.0,-25.0,-25.0,25.0,50.0,2025.5,2025.5,-50.0,50.0,0.0,,,,,,,,,2025.5,2025.5,2024.99,0.0,0.0,0.0014811157738829918,2.002962231547766,0.0,2024.0,2027.0,7.5,8.0,8.0,2024.0,8.0,2027.0,-8.0
